sample_id,mode,prompt,source_image_path,edge_path,generated_path,canny_mse,clip_similarity
000000102707__000000283785,naive_combined,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000102707__000000283785.png,0.11165237426757812,0.6081207394599915
000000102707__000000283785,tau_0p25,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000102707__000000283785.png,0.23456192016601562,0.771461009979248
000000102707__000000283785,tau_0p4,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000102707__000000283785.png,0.22711944580078125,0.7837269306182861
000000102707__000000283785,tau_0p5,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000102707__000000283785.png,0.19645309448242188,0.7339168787002563
000000102707__000000283785,tau_0p6,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000102707__000000283785.png,0.18682479858398438,0.687454104423523
000000102707__000000283785,tau_0p75,In a library children look on as costumed characters give a presentation,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000102707.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000102707__000000283785.png,0.18978500366210938,0.525100588798523
000000108244__000000293200,naive_combined,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000108244__000000293200.png,0.14295196533203125,0.5949782729148865
000000108244__000000293200,tau_0p25,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000108244__000000293200.png,0.12911224365234375,0.7748571038246155
000000108244__000000293200,tau_0p4,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000108244__000000293200.png,0.12832260131835938,0.7207518815994263
000000108244__000000293200,tau_0p5,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000108244__000000293200.png,0.10645675659179688,0.7661544680595398
000000108244__000000293200,tau_0p6,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000108244__000000293200.png,0.112762451171875,0.6363041400909424
000000108244__000000293200,tau_0p75,There are many people on this field flying kites,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000108244.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000108244__000000293200.png,0.09041976928710938,0.5422531366348267
000000116208__000000490936,naive_combined,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000116208__000000490936.png,0.21878433227539062,0.6632683277130127
000000116208__000000490936,tau_0p25,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000116208__000000490936.png,0.24909210205078125,0.7090857625007629
000000116208__000000490936,tau_0p4,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000116208__000000490936.png,0.25600433349609375,0.7310193777084351
000000116208__000000490936,tau_0p5,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000116208__000000490936.png,0.27173614501953125,0.8037588596343994
000000116208__000000490936,tau_0p6,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000116208__000000490936.png,0.2861785888671875,0.7800414562225342
000000116208__000000490936,tau_0p75,two covered motorcycles in a row of motorcycles parked on the street,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000490936.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000116208.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000116208__000000490936.png,0.2872200012207031,0.6161067485809326
000000128112__000000131431,naive_combined,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000128112__000000131431.png,0.202178955078125,0.6164237260818481
000000128112__000000131431,tau_0p25,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000128112__000000131431.png,0.21920394897460938,0.8944132328033447
000000128112__000000131431,tau_0p4,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000128112__000000131431.png,0.24062728881835938,0.8181630373001099
000000128112__000000131431,tau_0p5,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000128112__000000131431.png,0.23534774780273438,0.8246636390686035
000000128112__000000131431,tau_0p6,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000128112__000000131431.png,0.226776123046875,0.6553443670272827
000000128112__000000131431,tau_0p75,An clock is encased in the wall of an older building.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000128112.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000128112__000000131431.png,0.21541595458984375,0.6419655084609985
000000131431__000000002473,naive_combined,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000131431__000000002473.png,0.11548614501953125,0.42980271577835083
000000131431__000000002473,tau_0p25,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000131431__000000002473.png,0.20166778564453125,0.8423323631286621
000000131431__000000002473,tau_0p4,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000131431__000000002473.png,0.19185256958007812,0.8132656812667847
000000131431__000000002473,tau_0p5,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000131431__000000002473.png,0.17646408081054688,0.4975932836532593
000000131431__000000002473,tau_0p6,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000131431__000000002473.png,0.17263412475585938,0.549286425113678
000000131431__000000002473,tau_0p75,A person in skis flies in the air from doing a trick.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000002473.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000131431.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000131431__000000002473.png,0.16695404052734375,0.4682348966598511
000000136915__000000322895,naive_combined,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000136915__000000322895.png,0.12022781372070312,0.5363117456436157
000000136915__000000322895,tau_0p25,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000136915__000000322895.png,0.15599441528320312,0.9012702107429504
000000136915__000000322895,tau_0p4,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000136915__000000322895.png,0.13638687133789062,0.8629896640777588
000000136915__000000322895,tau_0p5,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000136915__000000322895.png,0.15500640869140625,0.6467982530593872
000000136915__000000322895,tau_0p6,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000136915__000000322895.png,0.1587066650390625,0.6555638909339905
000000136915__000000322895,tau_0p75,"A living room with white walls, rectangular windows, and grey and red furniture.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000136915__000000322895.png,0.13951873779296875,0.6345582008361816
000000144798__000000090631,naive_combined,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000144798__000000090631.png,0.028110504150390625,0.7229622602462769
000000144798__000000090631,tau_0p25,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000144798__000000090631.png,0.036296844482421875,0.7127535343170166
000000144798__000000090631,tau_0p4,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000144798__000000090631.png,0.04360198974609375,0.7326855659484863
000000144798__000000090631,tau_0p5,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000144798__000000090631.png,0.044193267822265625,0.7613034844398499
000000144798__000000090631,tau_0p6,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000144798__000000090631.png,0.04203033447265625,0.6138138175010681
000000144798__000000090631,tau_0p75,A colorful plane leaves a trail of smoke on a clear blue sky.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000090631.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000144798__000000090631.png,0.04215240478515625,0.6132584810256958
000000163611__000000144798,naive_combined,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000163611__000000144798.png,0.17340850830078125,0.7305498123168945
000000163611__000000144798,tau_0p25,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000163611__000000144798.png,0.17958450317382812,0.8579738140106201
000000163611__000000144798,tau_0p4,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000163611__000000144798.png,0.19669723510742188,0.8327517509460449
000000163611__000000144798,tau_0p5,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000163611__000000144798.png,0.20283126831054688,0.7983238101005554
000000163611__000000144798,tau_0p6,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000163611__000000144798.png,0.1989898681640625,0.7386958599090576
000000163611__000000144798,tau_0p75,"A small bathroom, with a commode, and a bathtub with bath toys in and around it.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000144798.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163611.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000163611__000000144798.png,0.19479751586914062,0.6958736777305603
000000163951__000000450488,naive_combined,"A big bed sits in a living area with a ceiling fan, dresser, television set and wastepaper basket.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000450488.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163951.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000163951__000000450488.png,0.052978515625,0.6305677890777588
000000163951__000000450488,tau_0p25,"A big bed sits in a living area with a ceiling fan, dresser, television set and wastepaper basket.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000450488.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163951.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000163951__000000450488.png,0.13861846923828125,0.8205739259719849
000000163951__000000450488,tau_0p4,"A big bed sits in a living area with a ceiling fan, dresser, television set and wastepaper basket.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000450488.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000163951.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000163951__000000450488.png,0.08971786499023438,0.8686810731887817
